Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.358840e+002,4.645769e-005,-3.543423e-002
1.000000e+003,3.348917e+002,4.638577e-005,-3.453386e-002
1.000000e+003,3.338648e+002,4.634276e-005,-3.549770e-002
1.000000e+003,3.328844e+002,4.629704e-005,-3.336143e-002
1.000000e+003,3.318815e+002,4.631520e-005,-3.363232e-002
1.000000e+003,3.308632e+002,4.627989e-005,-3.343709e-002
1.000000e+003,3.298774e+002,4.624525e-005,-3.280088e-002
1.000000e+003,3.288570e+002,4.625034e-005,-3.265483e-002
1.000000e+003,3.278904e+002,4.626120e-005,-3.257180e-002
1.000000e+003,3.268872e+002,4.624352e-005,-3.203862e-002
1.000000e+003,3.258778e+002,4.625336e-005,-3.148171e-002
1.000000e+003,3.248562e+002,4.623953e-005,-3.077977e-002
1.000000e+003,3.238455e+002,4.623693e-005,-3.114606e-002
1.000000e+003,3.228746e+002,4.623240e-005,-3.037482e-002
1.000000e+003,3.218873e+002,4.625586e-005,-3.025813e-002
1.000000e+003,3.208675e+002,4.626767e-005,-3.012625e-002
1.000000e+003,3.198708e+002,4.628662e-005,-2.927385e-002
1.000000e+003,3.188484e+002,4.627816e-005,-2.820288e-002
1.000000e+003,3.178810e+002,4.627769e-005,-2.861777e-002
1.000000e+003,3.168920e+002,4.632886e-005,-2.884960e-002
1.000000e+003,3.158582e+002,4.633582e-005,-2.820419e-002
1.000000e+003,3.148806e+002,4.632402e-005,-2.734496e-002
1.000000e+003,3.138860e+002,4.639161e-005,-2.811502e-002
1.000000e+003,3.128516e+002,4.640543e-005,-2.717131e-002
1.000000e+003,3.118803e+002,4.645767e-005,-2.726519e-002
1.000000e+003,3.108848e+002,4.643334e-005,-2.723851e-002
1.000000e+003,3.098752e+002,4.647610e-005,-2.703258e-002
1.000000e+003,3.088783e+002,4.644256e-005,-2.590812e-002
1.000000e+003,3.078544e+002,4.651210e-005,-2.662486e-002
1.000000e+003,3.068862e+002,4.658055e-005,-2.525631e-002
1.000000e+003,3.058876e+002,4.659824e-005,-2.548076e-002
1.000000e+003,3.048646e+002,4.661778e-005,-2.543827e-002
1.000000e+003,3.038891e+002,4.667958e-005,-2.444848e-002
1.000000e+003,3.028823e+002,4.672024e-005,-2.405384e-002
1.000000e+003,3.018557e+002,4.675301e-005,-2.420127e-002
1.000000e+003,3.008900e+002,4.676266e-005,-2.437612e-002
1.000000e+003,3.000070e+002,4.682318e-005,-2.390295e-002
1.000000e+003,3.000176e+002,4.676904e-005,-2.474374e-002
1.000000e+003,3.011523e+002,4.669014e-005,-2.488612e-002
1.000000e+003,3.021467e+002,4.658749e-005,-2.555487e-002
1.000000e+003,3.031646e+002,4.657251e-005,-2.601858e-002
1.000000e+003,3.041534e+002,4.654037e-005,-2.650034e-002
1.000000e+003,3.051234e+002,4.645925e-005,-2.758488e-002
1.000000e+003,3.061426e+002,4.645194e-005,-2.804575e-002
1.000000e+003,3.071356e+002,4.631584e-005,-2.831585e-002
1.000000e+003,3.081168e+002,4.630062e-005,-2.899626e-002
1.000000e+003,3.091348e+002,4.629063e-005,-2.895431e-002
1.000000e+003,3.101241e+002,4.621737e-005,-3.008663e-002
1.000000e+003,3.111411e+002,4.617409e-005,-3.022392e-002
1.000000e+003,3.121384e+002,4.613453e-005,-3.082946e-002
1.000000e+003,3.131523e+002,4.606804e-005,-3.139741e-002
1.000000e+003,3.141223e+002,4.606329e-005,-3.151115e-002
1.000000e+003,3.151067e+002,4.599000e-005,-3.254358e-002
1.000000e+003,3.161413e+002,4.599170e-005,-3.209911e-002
1.000000e+003,3.171451e+002,4.594503e-005,-3.344187e-002
1.000000e+003,3.181459e+002,4.590479e-005,-3.331258e-002
1.000000e+003,3.191412e+002,4.588555e-005,-3.400587e-002
1.000000e+003,3.201534e+002,4.586042e-005,-3.451693e-002
1.000000e+003,3.211049e+002,4.583816e-005,-3.499259e-002
1.000000e+003,3.221531e+002,4.579379e-005,-3.630008e-002
1.000000e+003,3.231173e+002,4.578496e-005,-3.534103e-002
1.000000e+003,3.241211e+002,4.575368e-005,-3.617289e-002
1.000000e+003,3.251336e+002,4.576604e-005,-3.611312e-002
1.000000e+003,3.261147e+002,4.575201e-005,-3.765194e-002
1.000000e+003,3.271491e+002,4.567989e-005,-3.752553e-002
1.000000e+003,3.281240e+002,4.564412e-005,-3.763375e-002
1.000000e+003,3.291266e+002,4.565042e-005,-3.844517e-002
1.000000e+003,3.301466e+002,4.561710e-005,-3.872370e-002
1.000000e+003,3.311253e+002,4.563387e-005,-3.922036e-002
1.000000e+003,3.321233e+002,4.567411e-005,-4.006596e-002
1.000000e+003,3.331233e+002,4.562814e-005,-4.030197e-002
1.000000e+003,3.340985e+002,4.563482e-005,-4.150071e-002
1.000000e+003,3.351359e+002,4.562324e-005,-4.222699e-002
1.000000e+003,3.361122e+002,4.562929e-005,-4.180016e-002
1.000000e+003,3.371198e+002,4.562105e-005,-4.181960e-002
1.000000e+003,3.381428e+002,4.564161e-005,-4.321598e-002
1.000000e+003,3.391218e+002,4.564771e-005,-4.285264e-002
1.000000e+003,3.401299e+002,4.568335e-005,-4.376891e-002
1.000000e+003,3.411235e+002,4.570135e-005,-4.460806e-002
1.000000e+003,3.421278e+002,4.571937e-005,-4.435669e-002
1.000000e+003,3.431432e+002,4.570937e-005,-4.538815e-002
1.000000e+003,3.441294e+002,4.577900e-005,-4.561894e-002
1.000000e+003,3.451311e+002,4.573772e-005,-4.609979e-002
1.000000e+003,3.461197e+002,4.578843e-005,-4.694895e-002
1.000000e+003,3.471192e+002,4.583847e-005,-4.804519e-002
1.000000e+003,3.481490e+002,4.586170e-005,-4.735063e-002
