Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
7.000000e+004,3.582166e+002,2.089600e-003,-2.061188e-002
7.000000e+004,3.592677e+002,2.097004e-003,-2.147868e-002
7.000000e+004,3.602599e+002,2.106134e-003,-2.226719e-002
7.000000e+004,3.614341e+002,2.117717e-003,-2.336154e-002
7.000000e+004,3.622328e+002,2.122510e-003,-2.386988e-002
7.000000e+004,3.632210e+002,2.130736e-003,-2.495560e-002
7.000000e+004,3.642391e+002,2.141189e-003,-2.583735e-002
7.000000e+004,3.652227e+002,2.152169e-003,-2.727401e-002
7.000000e+004,3.662931e+002,2.170058e-003,-2.851351e-002
7.000000e+004,3.672095e+002,2.187565e-003,-2.976183e-002
7.000000e+004,3.682703e+002,2.213126e-003,-3.149300e-002
7.000000e+004,3.692219e+002,2.244813e-003,-3.351403e-002
7.000000e+004,3.702229e+002,2.293537e-003,-3.636053e-002
7.000000e+004,3.712686e+002,2.382848e-003,-4.052439e-002
7.000000e+004,3.722225e+002,2.564877e-003,-4.819845e-002
7.000000e+004,3.732828e+002,3.195778e-003,-6.357300e-002
7.000000e+004,3.742391e+002,4.234184e-003,-7.990616e-002
7.000000e+004,3.752176e+002,5.328012e-003,-9.135075e-002
7.000000e+004,3.762501e+002,6.029116e-003,-9.942511e-002
7.000000e+004,3.772310e+002,6.247031e-003,-1.018584e-001
7.000000e+004,3.782548e+002,6.333246e-003,-1.028683e-001
7.000000e+004,3.792815e+002,6.385185e-003,-1.034449e-001
7.000000e+004,3.802585e+002,6.420417e-003,-1.039502e-001
7.000000e+004,3.813966e+002,6.446313e-003,-1.044927e-001
7.000000e+004,3.822697e+002,6.459326e-003,-1.048142e-001
7.000000e+004,3.832658e+002,6.471213e-003,-1.052352e-001
7.000000e+004,3.842195e+002,6.476663e-003,-1.055924e-001
7.000000e+004,3.852773e+002,6.479315e-003,-1.058864e-001
7.000000e+004,3.862263e+002,6.479165e-003,-1.061033e-001
7.000000e+004,3.872107e+002,6.474035e-003,-1.063282e-001
7.000000e+004,3.882917e+002,6.468986e-003,-1.065558e-001
7.000000e+004,3.892410e+002,6.462609e-003,-1.067729e-001
7.000000e+004,3.902259e+002,6.452881e-003,-1.069304e-001
7.000000e+004,3.912626e+002,6.444423e-003,-1.071640e-001
7.000000e+004,3.922239e+002,6.436620e-003,-1.074136e-001
7.000000e+004,3.932214e+002,6.429716e-003,-1.077391e-001
7.000000e+004,3.942841e+002,6.422245e-003,-1.080031e-001
7.000000e+004,3.952262e+002,6.414940e-003,-1.082871e-001
7.000000e+004,3.962200e+002,6.408352e-003,-1.085493e-001
7.000000e+004,3.972566e+002,6.402665e-003,-1.089283e-001
7.000000e+004,3.982337e+002,6.397414e-003,-1.092258e-001
7.000000e+004,3.992151e+002,6.392636e-003,-1.095637e-001
7.000000e+004,3.999903e+002,6.398716e-003,-1.075143e-001
6.500000e+004,4.000194e+002,5.953665e-003,-1.045374e-001
6.500000e+004,3.988607e+002,5.978666e-003,-1.036755e-001
6.500000e+004,3.977622e+002,5.990131e-003,-1.029689e-001
6.500000e+004,3.966979e+002,6.001181e-003,-1.021362e-001
6.500000e+004,3.955052e+002,6.012052e-003,-1.011920e-001
6.500000e+004,3.945746e+002,6.021307e-003,-1.004654e-001
6.500000e+004,3.935291e+002,6.031119e-003,-9.971741e-002
6.500000e+004,3.924925e+002,6.041891e-003,-9.898122e-002
6.500000e+004,3.915609e+002,6.051293e-003,-9.839585e-002
6.500000e+004,3.904021e+002,6.061939e-003,-9.759390e-002
6.500000e+004,3.895176e+002,6.065002e-003,-9.685658e-002
6.500000e+004,3.885670e+002,6.070814e-003,-9.618071e-002
6.500000e+004,3.874873e+002,6.077383e-003,-9.534456e-002
6.500000e+004,3.865439e+002,6.084915e-003,-9.467924e-002
6.500000e+004,3.856684e+002,6.092151e-003,-9.412415e-002
6.500000e+004,3.846144e+002,6.101494e-003,-9.357682e-002
6.500000e+004,3.836944e+002,6.109446e-003,-9.295889e-002
6.500000e+004,3.827315e+002,6.119058e-003,-9.256136e-002
6.500000e+004,3.817648e+002,6.130636e-003,-9.211580e-002
6.500000e+004,3.808559e+002,6.141377e-003,-9.198151e-002
6.500000e+004,3.798058e+002,6.193934e-003,-9.449954e-002
6.500000e+004,3.787066e+002,6.207391e-003,-9.397586e-002
6.500000e+004,3.775563e+002,6.220492e-003,-9.350063e-002
6.500000e+004,3.765508e+002,6.231125e-003,-9.286974e-002
6.500000e+004,3.753744e+002,6.240043e-003,-9.213197e-002
6.500000e+004,3.743979e+002,6.250548e-003,-9.162866e-002
6.500000e+004,3.732830e+002,6.259793e-003,-9.097911e-002
6.500000e+004,3.721892e+002,6.267087e-003,-9.030767e-002
6.500000e+004,3.711241e+002,6.274214e-003,-8.976315e-002
6.500000e+004,3.701292e+002,6.279834e-003,-8.913195e-002
6.500000e+004,3.691259e+002,6.282347e-003,-8.859851e-002
6.500000e+004,3.682732e+002,6.285229e-003,-8.812070e-002
