[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1654850335.798000 6/10/2022, 10:38:55 AM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, AP_FeTrz_trt_small
INFO, WEIGHT, 4.000
INFO, AREA, 0.000
INFO, LENGTH, 0.000
INFO, SHAPE, 0
INFO, COMMENT, na Cu drutu, w foli Al
INFO, SEQUENCE FILE: FC_FH_300-390.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1654854010.559,,1.000000e+003,3.601204e+002,3.786432e-005,8.913503e-009,-3.555874e-002,1.536332e-004,3,9.415593e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.192078e-001,0,,0,
1654854073.749,,1.000000e+003,3.611649e+002,3.799105e-005,1.720705e-008,-3.427660e-002,1.103902e-003,3,9.417536e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.100830e-001,0,,0,
1654854132.688,,1.000000e+003,3.621233e+002,3.806023e-005,4.627304e-008,-3.531815e-002,8.244819e-004,3,9.417543e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.111816e-001,0,,0,
1654854192.648,,1.000000e+003,3.631322e+002,3.815762e-005,1.408925e-008,-3.670055e-002,1.123948e-003,3,9.421306e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.230835e-001,0,,0,
1654854251.587,,1.000000e+003,3.641149e+002,3.822237e-005,5.834293e-009,-3.614996e-002,1.123177e-003,3,9.417807e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.135925e-001,0,,0,
1654854311.528,,1.000000e+003,3.651140e+002,3.833567e-005,1.325064e-008,-3.766498e-002,9.859623e-004,3,9.412344e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.042236e-001,0,,0,
1654854374.217,,1.000000e+003,3.661404e+002,3.841478e-005,1.501533e-008,-3.711299e-002,2.068093e-003,3,9.423454e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.729126e-001,0,,0,
1654854435.724,,1.000000e+003,3.671131e+002,3.856520e-005,3.773254e-008,-3.847026e-002,2.471491e-004,3,9.419986e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,2.283020e-001,0,,0,
1654854496.959,,1.000000e+003,3.681049e+002,3.869717e-005,3.487199e-008,-4.053887e-002,1.024827e-003,3,9.426403e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.857910e-001,0,,0,
1654854559.648,,1.000000e+003,3.691215e+002,3.882866e-005,2.595591e-008,-3.950968e-002,3.363240e-004,3,9.437851e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.979065e-001,0,,0,
