[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1642623753.483000 1/19/2022, 9:22:33 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, STO-N10-2g-15a-500C-vac_MvH_T-300K
INFO, WEIGHT, 110.990
INFO, AREA, 0.000
INFO, LENGTH, 0.000
INFO, SHAPE, 0
INFO, COMMENT, 19-01-2022
INFO, SEQUENCE FILE: MvsH-full_mod_MvT.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1642627497.729,,1.750000e+003,2.999998e+002,-2.696619e-006,7.384879e-008,-7.298595e-001,1.740947e-002,3,5.735665e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642627625.170,,1.500000e+003,2.999998e+002,2.968148e-006,2.090843e-007,1.349663e-001,9.113834e-004,3,7.199073e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642627746.611,,1.250000e+003,2.999998e+002,7.042430e-006,7.979225e-008,8.341605e-003,1.416561e-002,3,9.061104e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642627868.552,,1.000000e+003,2.999998e+002,1.027896e-005,5.501290e-008,-3.177609e-002,8.943120e-003,3,9.130639e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642627990.076,,9.000000e+002,2.999927e+002,1.093987e-005,3.026346e-007,-5.059196e-002,8.305198e-003,3,9.021904e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.409912e-002,0,,0,
1642628111.518,,8.000000e+002,2.999998e+002,1.204168e-005,4.260159e-007,-5.747973e-002,1.186911e-002,3,9.508050e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642628232.709,,7.000000e+002,2.999998e+002,1.298701e-005,1.909972e-008,-7.129252e-002,3.301821e-003,3,9.362167e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642628348.208,,6.000000e+002,2.999963e+002,1.307872e-005,1.464381e-007,-6.494918e-002,1.307782e-002,3,9.393036e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,1.409912e-002,0,,0,
1642628463.960,,5.000000e+002,2.999998e+002,1.364772e-005,1.112394e-007,-8.188432e-002,5.852986e-003,3,9.478358e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
1642628578.429,,4.000000e+002,2.999998e+002,1.362934e-005,1.948089e-007,-6.826881e-002,3.265011e-003,3,9.479070e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,2,2,0.000000e+000,0,,0,
