Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
3.000000e+002,3.441372e+002,6.325638e-006,-7.441181e-004
3.000000e+002,3.461613e+002,6.289739e-006,-2.843386e-003
3.000000e+002,3.481523e+002,6.274382e-006,3.976488e-003
3.000000e+002,3.501577e+002,6.282748e-006,1.518714e-003
3.000000e+002,3.521353e+002,6.291082e-006,5.732557e-004
3.000000e+002,3.541415e+002,6.297731e-006,6.812927e-003
3.000000e+002,3.561413e+002,6.295055e-006,-1.328201e-003
3.000000e+002,3.581418e+002,6.273656e-006,3.575761e-003
3.000000e+002,3.601659e+002,6.314319e-006,5.307821e-003
3.000000e+002,3.621720e+002,6.301801e-006,4.368085e-003
3.000000e+002,3.641241e+002,6.339248e-006,8.304316e-003
3.000000e+002,3.661498e+002,6.309873e-006,5.591430e-003
3.000000e+002,3.681499e+002,6.337553e-006,6.693526e-003
3.000000e+002,3.701289e+002,6.297953e-006,6.792688e-003
3.000000e+002,3.721386e+002,6.307315e-006,1.429010e-002
3.000000e+002,3.741627e+002,6.288089e-006,1.626215e-002
3.000000e+002,3.761557e+002,6.336894e-006,1.273314e-002
3.000000e+002,3.781507e+002,6.317372e-006,1.505275e-002
3.000000e+002,3.799867e+002,6.343087e-006,1.606336e-002
