Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.288807e+002,4.084755e-005,-3.150562e-002
1.000000e+003,3.278690e+002,4.089180e-005,-3.125303e-002
1.000000e+003,3.268850e+002,4.084400e-005,-3.123522e-002
1.000000e+003,3.258820e+002,4.085114e-005,-2.807670e-002
1.000000e+003,3.248667e+002,4.092404e-005,-3.095654e-002
1.000000e+003,3.238935e+002,4.096646e-005,-2.930713e-002
1.000000e+003,3.228788e+002,4.095471e-005,-2.994989e-002
1.000000e+003,3.218502e+002,4.097501e-005,-3.017702e-002
1.000000e+003,3.208531e+002,4.104171e-005,-2.857980e-002
1.000000e+003,3.198992e+002,4.109041e-005,-2.902340e-002
1.000000e+003,3.188343e+002,4.106886e-005,-2.859345e-002
1.000000e+003,3.178750e+002,4.111863e-005,-2.821793e-002
1.000000e+003,3.168900e+002,4.112193e-005,-2.786891e-002
1.000000e+003,3.158601e+002,4.116442e-005,-2.755101e-002
1.000000e+003,3.148688e+002,4.121581e-005,-2.669365e-002
1.000000e+003,3.138645e+002,4.124870e-005,-2.698953e-002
1.000000e+003,3.128748e+002,4.129055e-005,-2.594178e-002
1.000000e+003,3.118765e+002,4.135969e-005,-2.675293e-002
1.000000e+003,3.108829e+002,4.138811e-005,-2.588507e-002
1.000000e+003,3.098638e+002,4.146550e-005,-2.830271e-002
1.000000e+003,3.088820e+002,4.145165e-005,-2.316879e-002
1.000000e+003,3.078694e+002,4.150982e-005,-2.528518e-002
1.000000e+003,3.068602e+002,4.156093e-005,-2.446317e-002
1.000000e+003,3.058488e+002,4.160493e-005,-2.463411e-002
1.000000e+003,3.048775e+002,4.164374e-005,-2.327478e-002
1.000000e+003,3.038436e+002,4.173047e-005,-2.411000e-002
1.000000e+003,3.029022e+002,4.175986e-005,-2.333735e-002
1.000000e+003,3.018934e+002,4.180860e-005,-2.355955e-002
1.000000e+003,3.008721e+002,4.189750e-005,-2.235615e-002
1.000000e+003,3.000034e+002,4.192663e-005,-2.406930e-002
1.000000e+003,3.000212e+002,4.189515e-005,-2.315620e-002
1.000000e+003,3.011237e+002,4.182151e-005,-2.429440e-002
1.000000e+003,3.021378e+002,4.175097e-005,-2.470936e-002
1.000000e+003,3.031719e+002,4.170353e-005,-2.588035e-002
1.000000e+003,3.041351e+002,4.162692e-005,-2.602958e-002
1.000000e+003,3.051454e+002,4.157201e-005,-2.688362e-002
1.000000e+003,3.061666e+002,4.155739e-005,-2.745165e-002
1.000000e+003,3.071188e+002,4.148014e-005,-2.773898e-002
1.000000e+003,3.081355e+002,4.143672e-005,-2.892069e-002
1.000000e+003,3.091236e+002,4.135876e-005,-2.959337e-002
1.000000e+003,3.101488e+002,4.128412e-005,-2.852295e-002
1.000000e+003,3.111278e+002,4.124050e-005,-2.885512e-002
1.000000e+003,3.121133e+002,4.122064e-005,-2.885856e-002
1.000000e+003,3.131270e+002,4.117707e-005,-3.008126e-002
1.000000e+003,3.141145e+002,4.108790e-005,-3.177134e-002
1.000000e+003,3.151165e+002,4.105056e-005,-3.145992e-002
1.000000e+003,3.161373e+002,4.104593e-005,-3.087278e-002
1.000000e+003,3.171033e+002,4.096894e-005,-3.217617e-002
1.000000e+003,3.181238e+002,4.089256e-005,-3.211883e-002
1.000000e+003,3.191352e+002,4.087820e-005,-3.330650e-002
1.000000e+003,3.201208e+002,4.083778e-005,-3.311762e-002
1.000000e+003,3.211152e+002,4.079311e-005,-3.452669e-002
1.000000e+003,3.221654e+002,4.076410e-005,-3.513680e-002
1.000000e+003,3.231173e+002,4.072774e-005,-3.325686e-002
1.000000e+003,3.241190e+002,4.069166e-005,-3.521784e-002
1.000000e+003,3.251315e+002,4.064717e-005,-3.476041e-002
1.000000e+003,3.261190e+002,4.066163e-005,-3.624072e-002
1.000000e+003,3.271512e+002,4.060478e-005,-3.653094e-002
1.000000e+003,3.281325e+002,4.058504e-005,-3.651526e-002
1.000000e+003,3.291374e+002,4.054410e-005,-3.739967e-002
1.000000e+003,3.301271e+002,4.050625e-005,-3.723904e-002
1.000000e+003,3.311252e+002,4.052524e-005,-3.936327e-002
1.000000e+003,3.321212e+002,4.050474e-005,-3.890151e-002
1.000000e+003,3.331367e+002,4.045745e-005,-3.818049e-002
1.000000e+003,3.341410e+002,4.043531e-005,-3.914554e-002
1.000000e+003,3.351180e+002,4.045152e-005,-3.992299e-002
1.000000e+003,3.361077e+002,4.039063e-005,-3.963984e-002
1.000000e+003,3.371402e+002,4.044596e-005,-4.256297e-002
1.000000e+003,3.381542e+002,4.041048e-005,-4.116724e-002
1.000000e+003,3.391218e+002,4.040823e-005,-4.197443e-002
1.000000e+003,3.401484e+002,4.038148e-005,-4.233773e-002
1.000000e+003,3.411328e+002,4.038726e-005,-4.146667e-002
1.000000e+003,3.421232e+002,4.036766e-005,-4.351047e-002
1.000000e+003,3.431408e+002,4.038400e-005,-4.335919e-002
1.000000e+003,3.441175e+002,4.034823e-005,-4.424248e-002
1.000000e+003,3.451358e+002,4.036972e-005,-4.487834e-002
1.000000e+003,3.461221e+002,4.040026e-005,-4.553246e-002
1.000000e+003,3.471216e+002,4.038049e-005,-4.687888e-002
1.000000e+003,3.481418e+002,4.039327e-005,-4.645133e-002
1.000000e+003,3.491217e+002,4.044597e-005,-4.874586e-002
1.000000e+003,3.501076e+002,4.042867e-005,-4.830572e-002
1.000000e+003,3.511488e+002,4.041404e-005,-4.942650e-002
1.000000e+003,3.521119e+002,4.045411e-005,-4.922425e-002
1.000000e+003,3.531482e+002,4.049868e-005,-4.936294e-002
1.000000e+003,3.541229e+002,4.051690e-005,-5.016540e-002
1.000000e+003,3.551843e+002,4.053242e-005,-5.021696e-002
1.000000e+003,3.561148e+002,4.058880e-005,-5.109019e-002
1.000000e+003,3.571094e+002,4.061680e-005,-5.185262e-002
1.000000e+003,3.581303e+002,4.067819e-005,-5.244681e-002
1.000000e+003,3.591290e+002,4.072414e-005,-5.241930e-002
1.000000e+003,3.601309e+002,4.077539e-005,-5.358289e-002
1.000000e+003,3.611203e+002,4.078285e-005,-5.382374e-002
1.000000e+003,3.621259e+002,4.085239e-005,-5.487827e-002
1.000000e+003,3.631375e+002,4.090118e-005,-5.519614e-002
1.000000e+003,3.641123e+002,4.097187e-005,-5.615001e-002
1.000000e+003,3.651596e+002,4.103850e-005,-5.633867e-002
1.000000e+003,3.661350e+002,4.114111e-005,-5.798432e-002
1.000000e+003,3.671267e+002,4.123452e-005,-5.861094e-002
1.000000e+003,3.681240e+002,4.138007e-005,-5.828445e-002
1.000000e+003,3.690996e+002,4.141538e-005,-5.942333e-002
1.000000e+003,3.701386e+002,4.167834e-005,-6.008818e-002
1.000000e+003,3.710975e+002,4.199039e-005,-6.161881e-002
1.000000e+003,3.721567e+002,4.269581e-005,-6.376034e-002
