Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.241482e+002,4.760998e-005,-2.879369e-002
1.000000e+003,3.251336e+002,4.751120e-005,-2.857775e-002
1.000000e+003,3.261253e+002,4.747864e-005,-2.932823e-002
1.000000e+003,3.271256e+002,4.743564e-005,-2.973103e-002
1.000000e+003,3.281175e+002,4.742711e-005,-2.971190e-002
1.000000e+003,3.291374e+002,4.736911e-005,-2.950929e-002
1.000000e+003,3.301271e+002,4.736487e-005,-3.065629e-002
1.000000e+003,3.311384e+002,4.732580e-005,-3.158534e-002
1.000000e+003,3.321255e+002,4.725824e-005,-3.192164e-002
1.000000e+003,3.331676e+002,4.724388e-005,-3.263985e-002
1.000000e+003,3.341097e+002,4.724854e-005,-3.233815e-002
1.000000e+003,3.351337e+002,4.722825e-005,-3.291816e-002
1.000000e+003,3.361461e+002,4.718226e-005,-3.326172e-002
1.000000e+003,3.371334e+002,4.714290e-005,-3.375549e-002
1.000000e+003,3.381496e+002,4.715116e-005,-3.369612e-002
1.000000e+003,3.391310e+002,4.713621e-005,-3.449730e-002
1.000000e+003,3.401254e+002,4.706944e-005,-3.532072e-002
1.000000e+003,3.411328e+002,4.705931e-005,-3.471963e-002
1.000000e+003,3.421302e+002,4.705481e-005,-3.644753e-002
1.000000e+003,3.431526e+002,4.699649e-005,-3.555457e-002
1.000000e+003,3.441389e+002,4.697574e-005,-3.621370e-002
1.000000e+003,3.451168e+002,4.697838e-005,-3.653806e-002
1.000000e+003,3.461437e+002,4.695579e-005,-3.672463e-002
1.000000e+003,3.471143e+002,4.697337e-005,-3.813953e-002
1.000000e+003,3.481028e+002,4.695333e-005,-3.890822e-002
1.000000e+003,3.491218e+002,4.691225e-005,-3.879209e-002
1.000000e+003,3.501346e+002,4.694997e-005,-3.944740e-002
1.000000e+003,3.511142e+002,4.693268e-005,-3.928230e-002
1.000000e+003,3.521293e+002,4.691087e-005,-3.922576e-002
1.000000e+003,3.531181e+002,4.689382e-005,-4.013326e-002
1.000000e+003,3.541305e+002,4.689627e-005,-4.070482e-002
1.000000e+003,3.551336e+002,4.693797e-005,-4.130947e-002
1.000000e+003,3.561505e+002,4.692918e-005,-4.149597e-002
1.000000e+003,3.571196e+002,4.689433e-005,-4.112441e-002
1.000000e+003,3.581252e+002,4.692910e-005,-4.238874e-002
1.000000e+003,3.591264e+002,4.694336e-005,-4.234266e-002
1.000000e+003,3.601178e+002,4.691507e-005,-4.257745e-002
1.000000e+003,3.611045e+002,4.690023e-005,-4.428766e-002
1.000000e+003,3.621470e+002,4.690909e-005,-4.352523e-002
1.000000e+003,3.631401e+002,4.694582e-005,-4.345038e-002
1.000000e+003,3.641336e+002,4.696963e-005,-4.504646e-002
1.000000e+003,3.651354e+002,4.695918e-005,-4.560484e-002
1.000000e+003,3.661647e+002,4.698016e-005,-4.598570e-002
1.000000e+003,3.671104e+002,4.705013e-005,-4.542083e-002
1.000000e+003,3.681240e+002,4.706495e-005,-4.633397e-002
1.000000e+003,3.691133e+002,4.705193e-005,-4.656900e-002
1.000000e+003,3.701192e+002,4.712668e-005,-4.725622e-002
1.000000e+003,3.711309e+002,4.712956e-005,-4.852257e-002
1.000000e+003,3.721568e+002,4.719396e-005,-4.787958e-002
1.000000e+003,3.731126e+002,4.722657e-005,-4.813932e-002
1.000000e+003,3.741330e+002,4.725531e-005,-4.923188e-002
1.000000e+003,3.751194e+002,4.736474e-005,-4.915108e-002
1.000000e+003,3.761456e+002,4.735707e-005,-4.935294e-002
1.000000e+003,3.771374e+002,4.747895e-005,-4.977399e-002
1.000000e+003,3.781028e+002,4.755401e-005,-5.070325e-002
1.000000e+003,3.791258e+002,4.762576e-005,-5.156589e-002
1.000000e+003,3.801136e+002,4.772222e-005,-5.168386e-002
1.000000e+003,3.811127e+002,4.784539e-005,-5.214463e-002
1.000000e+003,3.821439e+002,4.796216e-005,-5.306799e-002
1.000000e+003,3.831303e+002,4.816141e-005,-5.314821e-002
1.000000e+003,3.841520e+002,4.849558e-005,-5.448824e-002
1.000000e+003,3.851103e+002,4.942380e-005,-5.434230e-002
1.000000e+003,3.861128e+002,5.196829e-005,-5.901572e-002
1.000000e+003,3.871328e+002,5.782489e-005,-6.706879e-002
1.000000e+003,3.881220e+002,6.879908e-005,-8.185523e-002
1.000000e+003,3.891194e+002,8.627374e-005,-9.851612e-002
1.000000e+003,3.901500e+002,1.068560e-004,-1.132174e-001
1.000000e+003,3.911241e+002,1.162705e-004,-1.188135e-001
1.000000e+003,3.921284e+002,1.168643e-004,-1.191614e-001
1.000000e+003,3.931097e+002,1.169358e-004,-1.196638e-001
1.000000e+003,3.941183e+002,1.168111e-004,-1.196768e-001
1.000000e+003,3.951450e+002,1.167377e-004,-1.197725e-001
1.000000e+003,3.960907e+002,1.166739e-004,-1.200767e-001
1.000000e+003,3.971522e+002,1.165843e-004,-1.199581e-001
1.000000e+003,3.981321e+002,1.164714e-004,-1.205297e-001
1.000000e+003,3.991582e+002,1.163505e-004,-1.201389e-001
1.000000e+003,3.999816e+002,1.164868e-004,-1.192510e-001
1.000000e+003,4.000011e+002,1.166539e-004,-1.181281e-001
1.000000e+003,3.988329e+002,1.168269e-004,-1.170645e-001
1.000000e+003,3.978211e+002,1.170542e-004,-1.159141e-001
1.000000e+003,3.967181e+002,1.172604e-004,-1.150578e-001
1.000000e+003,3.957063e+002,1.174653e-004,-1.147155e-001
1.000000e+003,3.947178e+002,1.176558e-004,-1.140771e-001
1.000000e+003,3.937438e+002,1.178706e-004,-1.131709e-001
1.000000e+003,3.927685e+002,1.180285e-004,-1.126746e-001
1.000000e+003,3.917827e+002,1.182176e-004,-1.123475e-001
1.000000e+003,3.908051e+002,1.183748e-004,-1.116719e-001
1.000000e+003,3.898541e+002,1.185302e-004,-1.110615e-001
1.000000e+003,3.889538e+002,1.186308e-004,-1.115467e-001
1.000000e+003,3.878933e+002,1.188827e-004,-1.114402e-001
1.000000e+003,3.868478e+002,1.190420e-004,-1.107030e-001
1.000000e+003,3.857841e+002,1.192528e-004,-1.104059e-001
1.000000e+003,3.848312e+002,1.194435e-004,-1.102134e-001
1.000000e+003,3.838446e+002,1.196111e-004,-1.092658e-001
1.000000e+003,3.828721e+002,1.197373e-004,-1.092906e-001
1.000000e+003,3.818988e+002,1.199324e-004,-1.088068e-001
1.000000e+003,3.808837e+002,1.201078e-004,-1.081590e-001
